"enkrat gresta oba v brlog. Lisica pa ta čas izkoristi, vzame",1
"malo, da bi ga nadlegovala. Lisica si pa misli:»Vse utegne priti",1
medved sta šla jezna narazen. Lisica pa pelje volka do jezera,1
"Ker ne odjenja, se razpoči. Lisica pa, ki je pomakala le",1
ujet in ne more ganiti. Lisica pa zbeži proč in se,1
"v tem vremenu? je dejala lisica. - Jaz sem, jež sem,",1
"- Ne, ne! je odgovorila lisica, če prideš noter, me boš",1
"se je počasi, ko je lisica gledala v kotel, začel sukati",1
"delaš tule? ga je vprašala lisica, obljubil si mi, da se",1
- Naj bo! je dejala lisica. Polenta je bila kuhana in,1
"mi vsega pojesti, je dejala lisica, saj si brez vsake olike!",1
"je kar naprej jedel in lisica, ki se je bala, da",1
"- Ne, ne, je dejala lisica, ta hiša je moja, sem",1
postelje in se je zaletel lisici med noge. Lisica je začela,1
"dejala lisica. - Jaz sem, jež sem, odprimi, bodi dobra, ker",0
"usmili se me! je rekel jež. Lisica, ki je bila usmiljena,",0
"Lisica je zmešala polento in jež se je počasi, ko je",0
"obljubil sem ti, je dejal jež, pa mi je hudo mraz;",0
"stegniti v skledo. Ko je jež nehal jesti, je šel v",0
"stegnil. - Čuješ je dejal jež, jaz in ti bi lahko",0
"v tem mrazu, je dejal jež, tu je toplo in prav",0
"mano, pa se poberi! In jež je stopil iz postelje in",0
"čelom blizu Nadiže je živela lisica, ki je imela mlade. Vsak",1
"so imele šolo in mati lisica jih je učila, kako se",1
in potem jim je mati lisica dejala: - Vstanite in se,1
"Ah, moji otroci, je rekla lisica, od zdaj bo mo­ral vsak",1
"živela lisica, ki je imela mlade. Vsak dan je šla iz",1
"polhe, ptice, zato so nje­ne mlade lepo rasle. Pod noč so",1
"Nekega dne, ko so bile mlade že odraščene, jih je mati",1
"sta Bila oče in mati, ki sta imela",0
To je močno jezilo mater; oče pa je klel: »Čem jih,0
Kakor kak grof pride k očetu te ga zaprosi za staršo,0
"pekel, kjer je zgorelo. Vsa zmočena zapre vrata ter teče proč.",0
"to se napravi lucifer k očetu, kateremu laže: »Moji ženi je",0
se napoti v tretje do očeta Reče mu: »Kjer sta že,0
"nosi toliko na dom. Že hoče vzeti koš z ramena, kar",0
"— de jej ter jo hoče malo poriniti, a začuti šum",0
"bilo potreba, da ni bilo očetove -- kletve.",0
"in oče sta Bila mati, ki sta imela tri hčere.",0
"mati, ki sta imela tri hčere. Nesreča pa je hotela, da",1
te ga zaprosi za staršo hčer. Z velikim veseljem mu jo,1
"pustite z mano vašo drugo hčer, dobro se ji bo godilo.",1
"Dovolite, da odpeljem še najmlajšo hčer; se malo poveselimo, ker nas",1
"Hudič odpelje tako še najmlajšo hčer, ki je bila pa bolj",1
"hiši nesrečnih — — ukletih hčera. Potil je res krvav pot,",1
"zvabil v pekel tri uklete hčere, a jih znosil zopet v",1
jo njen mož — — lucifer. »Kje je jabelko?« — zaupije,0
"brezno. Na to se napravi lucifer k očetu, kateremu laže: »Moji",0
"pa vaji rešim!« Ko pride lucifer domu, praša jo koj, ali",0
pomoli pred nos — in lucifer si od jeze odgrizne spodnjo,0
"pogrne. Čez nekoliko časa pride lucifer domu, zadene koš ter de",0
"pa vidi!« — misli si lucifer ter teče dalje. Mislil je,",0
— slame. Še-le sedaj zapazi lucifer veliko prevaro! Pograbi slamnato babo,0
na žensko radovednost. Kakor kak grof pride k očetu te ga,1
mimo nekega lepega dne sam kralj tiste dežele. Ko prebere čudni,0
božji volek!« Na to sporoči kralj našemu mlinarju po jednem svojem,0
priti v jedneni mesecu na kraljev dvor in odgovoriti na ta,0
— 3. koliko je vreden kralj in 4. kaj kralj misli?,0
vreden kralj in 4. kaj kralj misli? — — Ako pa,0
"pa mlinar ne pride h kralju v določenem času, ali če",0
mlinarja. Kaj vendar hoče odgovoriti kralju na taka uprašanja? In pa,0
"upraša, da-li ga morda pozna kralj po licu? »Menil bi da",0
"reč! pojdem pa jaz do kralja, da odgovorim jaz na ona",0
"se pelje v mesto do kralja. Kralj je koj pri volji,",0
"je bila ta, da je kralj čude se kar uprašal dalje:",0
uprašal dalje: »Koliko je vreden kralj?« Kuhar pa modruje: »Gospod naš,0
dvajset.« Kaj je mogel reči kralj na toli umen odgovor? Čudil,0
še četrto uprašanje: »Kaj neki kralj misli v tem trenotku?« Kuhar,0
si je naročil celo izučenega kuharja iz mesta. Mlini njegovi so,1
"v mestu ročnega in izučenega kuharja, ki je 'gospodu' mlinarju kuhal",1
Le-to spremembo je zapazil tudi kuhar. Nekega dne mu reče: »Kaj,1
odgovori mlinar. Na to de kuhar z radostnim glasom: »Prava reč!,1
ogromnost. Nekega dne se preobleče kuhar za »gospoda Mlinarja« ter se,1
res: jaz sem le njegov kuhar.« Kralj in vsi ministri se,1
a on naj bode tvoj kuhar!« In odpustil ga je z,1
"Kako sta se potem poravnala kuhar in mlinar, tega ne vemo.",1
"nekedaj je Živel mlinar, ki je bil zelo bogat",1
gledati le-to hrupno življenje. Oče mlinar pa se ni mučil in,1
je bilo vse drugače! Reven mlinarček je mlel od zore do,1
"kaj prijazno in vabljivo, a mlinarček je bil sila varčen, previden",1
"je mlel ljudem žito, našemu mlinarčku pa svitle novce v dvojni",1
"in po malo prepustil vsa mlinarska opravila, sam pa je počel",1
"izučenega kuharja, ki je 'gospodu' mlinarju kuhal in cvrl jedil, da",1
"jedil, da se je 'gospod' mlinar oblizaval vedno z največjo zadovoljnostjo.",1
"šaljiv človek, da je 'gospod' mlinar prežil poleg njega marsikako veselo",1
"Na to sporoči kralj našemu mlinarju po jednem svojem ministru, da",1
misli? — — Ako pa mlinar ne pride h kralju v,1
bile nikake šale za našega mlinarja. Kaj vendar hoče odgovoriti kralju,1
"ni hotel pomagati ter rešiti mlinarja preteče smrtne nevarnosti. Presilne skrbi,",1
"sodnji dan bo, sodnji dan, mlinarjev trebuh je crknil!« Le-to spremembo",1
svetovati kaj pametnega. Konečno mu mlinar pove svoje težave in skrbi.,1
»Menil bi da ne« odgovori mlinar. Na to de kuhar z,1
"se potem poravnala kuhar in mlinar, tega ne vemo. Poravnala pa",1
"ali bitstvo je tisto, celo mlinar igra v obeh svojo ulogo.",1
gozdu in zagledal tam daleč medveda. Od strahu se je ustavil,0
- No prav! je dejal medved in je šel proti tisti,0
puško in začel streljati. Ubogega medveda je zabolelo po vsem životu!,0
"Nehaj, nehaj, je začel vpiti medved, če so tvoje besede tako",0
ti! Tako je mož premagal medveda. ,0
neki je Nekoč lovec hodil po gozdu in zagledal,1
- Dajva začeti s kreganjem! Lovec je vzel svojo puško in,1
"za drevo. Medved, ki je moža opazil, se je približal in",1
"brez vsakega vzroka? je rekel mož. Prej se morava lepo skregati,",1
"malo bolj daleč, je dejal mož, bolj tja, do tiste bule.",1
si močan ti! Tako je mož premagal medveda.,1
služil je leta Dolga Nace pri stricu za hlapca. Opravljal,1
"je bil nam mestnim otrokom Nace, vzor in vzgled vsevednosti in",1
"želja, da postanem nekoč hlapec Nace. Res, za veliko stvari mu",1
"na orehu, da je ubogi Nace moral plezati ponje. Takrat smo",1
"se nas je gnetlo okrog Naceta, slepo verjeli v čarovnice in",1
"se v nedeljskih popoldnevih, ko Nace ni imel opravka, približevali hlevskim",1
bil takrat zame ta borni Nacetov kotiček pod s pajčevino zastrtim,1
"gnoju in potu živali! Pisati Nace ni znal, menda tudi brati",1
"ga ob letu znova spraševali: »Nace, kako pa ─ konj?« »Le",1
"je stric kdaj razjezil nad Nacetom, smo bili vselej tudi mi",1
se otroci sami peljali z Nacetom v oddaljeni kraj na pošto,1
vred zvrnili v obcestni jarek. Nace je skušal zaustaviti konje in,1
"v pomoč, da smo nezavestnega Naceta zvlekli pod kozolec, sami pa",1
"smo skušali pri stricu opravičiti Naceta: »Nace je junak,« smo jecljali,",1
"skušali pri stricu opravičiti Naceta: »Nace je junak,« smo jecljali, še",1
je kmalu vrnil z obvezanim Nacetom. Tudi konje so nekje sredi,1
"šentjernejski kolar. Kar koli je Nace napravil, je bilo dotlej zmerom",1
"še naslednji dan, sem poiskala Naceta, da bi mi razloži čudno",1
gnezdila sova. To je iztaknil Nace in ko je stara odletela,1
"za svoje mladiče, ji je Nace zazidal z vhod v votlino.",1
"in jeze: »Sram vas bodi, Nace! Kaj ste storili!« sem ogorčena",1
"kraj lestve, medtem ko je Nace s kladivom razbijal omet. Strjeni",1
"nad mestom, kjer je razbijal Nace. Ko je razgrebel omet, je",1
"ne. Vendar smo ga mi otroci naučili nekaj francoskih besed, ki",1
smo bili vselej tudi mi otroci bridko prizadeti zanj. Skušali smo,1
"znali. Nekoč, ko smo se otroci sami peljali z Nacetom v",1
"ga z grma prepodila, vsakega metulja, katere sem tiste čase strastno",1
"Ujel je zame mladega divjega zajčka s polja, prinesel iz hoste",1
"iz hoste ježa in udomačil srako, ki je v kuhinji kradla",1
"okrog Naceta, slepo verjeli v čarovnice in divjega moža; tudi v",0
"slepo verjeli v čarovnice in divjega moža; tudi v belo kobilo, ki",0
"divjega moža; tudi v belo kobilo, ki je skakala po treh",1
"leta je služil Nace pri stricu za hlapca. Opravljal je konje,",1
"mestne frkolinke! Če se je stric kdaj razjezil nad Nacetom, smo",1
"sami pa smo odhiteli klicat strica, ki je bil zdravnik, da",1
"in konj, smo skušali pri stricu opravičiti Naceta: »Nace je junak,«",1
"jih škoda, če poginejo.« »Po strica grem in mu povem, če",1
"obležal v ogonih njiv. Nek cestar, ki je v bližini posipaval",1
"je tako lepo popravil šentjernejski kolar. Kar koli je Nace napravil,",1
"Spoznala sem, da je bila sova. »Le kaj neki išče?« sem",0
"kajti vedela sem, da je sova roparica, ki zasleduje svoj plen.",0
luknji hlevskega zidu je gnezdila sova. To je iztaknil Nace in,0
z vhod v votlino. Uboga sova se je dva dni zaletavala,0
so frčali naokrog in stara sova se je še bolj preplašena,0
dokler se je ni usmilila vila z Menine planine. Prišla je,1
" Gorjanci pripovedujejo, da je pod Menino",1
"bajti na samoti živela uboga bajtarica, ki ni imela drugega kakor",0
"jama se je odprla, uboga bajtarica pa je ostrmela in skoraj",0
"v predpasnik.« Vila je izginila, bajtarica pa je odšla domov in",0
večera vzela v naročje svojega otroka ter odšla iskat srečo. V,1
"Stopila je v jamo, odložila otroka na skalo ter pričela v",1
"je žena spomnila, da je otroka pozabila v jami. Zajokala je",1
"V jami boš našla svojega otroka, a samo tedaj, če boš",1
in noč jokala za izgubljenim otrokom. Toliko solz je potočila v,1
"dokler bi ne imel svetega ptiča, kateri ima zlato perje. Pa",1
"Pa kje bi bil ta ptič, tega ni znal nihče v",1
"vence; kateri bi našel svetega ptiča, imel bi vedno svež venec,",1
"iti. Rekla mu je: «Tisti ptič je na Turškem, v podrti",1
"cerkev. Tu je letal zlati ptič od oltarja do oltarja, ter",1
"lepše pel ko najmilejša godba. Ptič mu zleti na ramo, mladenič",1
sta raztrosila grozno vest. Zlati ptič ni nič več prepeval in,1
"cerkveni prag, zapel je sveti ptič prvič odkar so ga bili",1
bi saj slišal peti zlatega ptiča. Drugo nedeljo zgodi se ravno,1
bi spoznal za koga voljo ptič vender zapoje. Tudi takrat prišel,1
"takrat prišel je grofič. Najnazadnje ptič je zapel, stražar pa si",1
"vtihnil je ob enem zlati ptič. Stražar stopi za njim, prime",1
grof hoče vedeti zakaj zlati ptič ravno za tebe voljo poje.»,1
"v bližnji krčmi sestaneta se starejša brata zopet. Tam pijeta tako dolgo,",0
"obesili vence, bil je venec najmlajšega brata še lep cveteč, njijina sta",1
"kočo; tu je živela stara ženica, katera ga pouči kod ima",1
"njem pa so bivale tri princesinje, katere so grofiču povedale da",1
"je najmlajši sin z lepo princesinjo, starejša pa sta pretrpela grozno",1
"oče, ter stopi pri nekem čevljarji za pomagača. V nedeljo ga",1
pomagača. V nedeljo ga vpraša čevljar če pojde k maši. Grofič,1
"grofič. Najnazadnje ptič je zapel, stražar pa si dobro zapomni, kje",1
"dne skriti. Zvečer zbere grof sodnike, ter je vprašal, kako bi",0
"zapustil v smrtni nevarnosti. Vsak sodnik je izrekel grozno obsodbo, najgroznejo",0
samotnem griči. Kar priletita dva vrana in eden pravi drugemu: «Če,0
ravno za tebe voljo poje.» Grof na mah spozna svojega najmlajšega,1
"živel je Nekoč car, ki je imel zdravnika; ta",1
ozdravi. Zdravnik pa je dejal carju: »Veličanstvo! Njena bolezen je zelo,1
"dela zdravnik. Ta je položil carjevo hčer na mizo, jo trdno",1
"Ko je ozdravela, je poklical car zdravnika in mu je dejal:",1
"umoriš mojega učenca«. Ko je car to slišal, se je zavzel",1
"drugega. Deček pa je dejal carju: »Veličanstvo, vidim, da mi nočeš",1
ga je dal dečku pred carjevimi očmi. Deček pa je vprašal,1
zopet čil in zdrav pred carja in dejal: »Zdaj sem jaz,1
Na te besede sta odšla car in zdravnik. Na četrti dan,1
"se je zopet prikazal pred carjem, nalil pred njegovimi očmi v",1
"jo zapečatil. Nato je dejal carju, naj pokliče zdravnika. Ko je",1
"živel car, ki je imel zdravnika; ta je bil zelo učen,",0
"tako je prišel tudi k zdravniku. Ko je ta videl, da",0
da je postal učen kot zdravnik in skoraj še bolj. Car,0
"mučil glavobol. Car je ukazal zdravniku, naj poizkusi vse, da jo",0
več prenašati«. Car je dal zdravniku dovoljenje; ta se je zaprl,0
"je lahko videl, kaj dela zdravnik. Ta je položil carjevo hčer",0
"je ozdravela, je poklical car zdravnika in mu je dejal: »Kaj",0
"imaš usmiljenje z menoj; toda zdravnik noče drugače, kot da jaz",0
"najlože, da izbere njega za zdravnika. Zaukazal je, in drugi dan",0
in drugi dan je prinesel zdravnik najmočnejšega strupa in ga je,0
"očmi. Deček pa je vprašal zdravnika: »Koliko ur še bom živel,",0
besede sta odšla car in zdravnik. Na četrti dan se je,0
"je dejal carju, naj pokliče zdravnika. Ko je ta prišel, mu",0
"In res, ko jo je zdravnik zgrabil, je padel mrtev na",0
"njega. Živel pa je zvit deček, ki se je napravil mutastega",1
"je ta videl, da je deček mutast, je dejal sam pri",1
"ker ni hotel, da bi deček umrl, in drugič, ker se",1
"bolj. Car pa je imel hčer, ki jo je že dolgo",1
"Car pa je vprašal svojo hčer, ki mu je odgovorila: »Naj",1
zaprl s carjem in njegovo hčerko v sobo in je vzel,1
"zdravnik. Ta je položil carjevo hčer na mizo, jo trdno privezal,",1
"dam, ko si mi ozdravel hčer?« Zdravnik mu je odgovoril: »Hočem,",1
prišlo k tistemu sodu dvanajst volkov. Dečkec seže z roko iz,0
"roko iz soda, pograbi prvega volka za rep in reče: Vleci!",0
"z njimi napolnil sod, toda volka ni izpustil, dokler ga ni",0
 Oče si je v Beltincih na,1
"ugajal. Nekega dne je šel oče na njivo, deček pa je",1
"je šel oče na njivo, deček pa je skril nožek v",1
"so maldi hupkači, se razveseli dečkec in spleza na drevo do",1
bežal in vlekel za seboj dečka v sodu. Pritekla sta v,1
"in z vilami zasadil sam volk, ki je povabil na delo",0
»Kaj pa je?« sta vprašala volk in zajček. »Na botrinjo me,0
lisica »Pa pojdi!« je odvrnil volk. »In kmalu se vrni na,0
ki je povabil na delo lisico in zajčka. Za oba kopača,0
"Vsi trije so pridno delali. Lisico pa je zamikalo, da bi",0
me kličejo!« se je zlagala lisica »Pa pojdi!« je odvrnil volk.,0
povabil na delo lisico in zajčka. Za oba kopača pomagača je,0
je?« sta vprašala volk in zajček. »Na botrinjo me kličejo!« se,0
"vrni na delo,« je dodal zajček. In lisica je odšla pod",0
"bogat je Bil kralj, ki je imel dvanajst sinov.",1
"Skoraj zvedo, da ima tamkajšnji kralj dvanajst hčera. Napotijo se k",1
"kraljevskih osebah, in reko: »Gospod kralj, zvedeli smo, da imate dvanajst",1
sinovi smo tega in tega kralja.« Kralj je bil takoj zadovoljen,1
"vprašaj po tem in tem kralju, ki ima dvanajst hčera. Povedali",1
"mož in izve, kje je kraljeva palača. Sliši tudi, da je",1
"Sliši tudi, da je imel kralj dvanajst hčera in da so",1
"drugi snubit. Odpravi se h kralju. Ta mu pove ravno tako,",1
"odpravljali na pot, je bil najmlajši brat bolan: dal pa jim je",1
"V tem času ozdravi doma najmlajši brat. Pogleda se v zrcalo, toda",1
cest. Tam jih čaka star mož in jih vpraša: »Kam greste?«,1
"mesto, kakor jim je povedal mož. Skoraj zvedo, da ima tamkajšnji",1
dopoldne pride po poti star mož k njej in jo vpraša:,1
okamneli. Potem ji reče stari mož: »Če hočeš k meni v,1
"ga že čaka tisti stari mož in ga vpraša: »Mladenič, kam",1
"mu je povedal tisti stari mož in izve, kje je kraljeva",1
"devetih pride dekle tistega starega moža kamenje kropit. Ko vidi, kako",1
sestra in služim pri starem možu; vsak dan moram kropiti kamenje.«,1
"jo pouči, naj vpraša starega moža, ki mu služi: »Ali bom",1
"domov. Ko se snideta z možem na samoti, ga vpraša, kakor",1
"pove, kakor ji je povedal mož, da je brate in sestre",1
"odpravijo domov. Na poti reče starejši brat: »Zdaj nas je triindvajset, ni",0
"zadovoljen in kraljeviči se zaroče. Najmlajša kraljična pa je bila žalostna, ker",0
"Najmlajši sin gre in sreča lisico. Ta ga vpraša: »Kam, dragi",1
"na svetu, tako tudi ti, lisica.« Gre spet dalje. Ne dolgo",1
"ne more. Tedaj se spomni lisice, ki ji je dal nekoč",1
dal nekoč mesa. Ročno pride lisica k njemu in on ji,1
"dalje. Ne dolgo nato sreča volka, ki ga prosi: »Dragi mladenič,",1
"na svetu, tako tudi ti, volk.« Mladenič gre dalje. Skoraj ga",1
"Tam mu pride naproti tisti volk, ki mu je nekdaj dal",1
"»Takoj pojdimo dalje, da nas čarovnik ne dobi!« Pridejo do široke",0
"vode, že prisopiha za njimi čarovnik. Toda nima več pravice do",0
"eno hišo, en polovnjak vina, mačko, kozo, srp in enega bika.",1
"srp, najmlajšemu pa sta dala mačko in se norčevala iz njega.",1
češ da ne more oddati mačke. Dobro! Gredo dalje in pridejo,1
"rajnišev,« pravijo vsi. Najmlajši spusti mačko na tla, mačka hitro razpodi",1
"Najmlajši spusti mačko na tla, mačka hitro razpodi miši, jih pobije",1
okna zadelajo s slamo in mačko zaprejo v hišo. Nato naj,1
"naj hišo zažgejo, da bo mačka zgorela. Krčmar pa spleza na",1
"kajti mislil si je: »Če mačka pride ven, me ne bo",1
"našla.« Res, hiša se vname, mački je bilo že hudo, pa",1
"skozi okno in po svoji mačji navadi naravnost na jagned, na",1
"ker je mislil, da gre mačka nad njega. Mačka pa, ko",1
"svojim starim gospodarjem. Tako je mačka pribežala za svojim najmlajšim bratom,",1
zdaj šeststo rajnišev pa še mačko nazaj. Sinovi pridejo do nekega,1
"pravi grofica. Najmlajši ji da mačko, nato pa dobi šesto rajnišev,",1
in konje jedla.« Zares požene mačko z gradu. Mačka pa pribeži,1
tako je mlajši brat dobil mačko nazaj in še denarja je,1
"Neki oče je imel 3 sinove, ki",1
"in enega bika. Ko je oče umrl, so sinovi začeli deliti.",1
"kjer so gostje ravno jedli, krčmar pa jim je moral odganjati",0
"so trije bratje odšli, ukaže krčmar, naj vse znosijo iz hiše,",0
na kateri je bil naš krčmar Vrban. Ko je krčmar to,0
"naš krčmar Vrban. Ko je krčmar to videl, se je prestrašil",0
"varovati grofa?« »Šesto rajnišev,« pravi grofica. Najmlajši ji da mačko, nato",0
"odidejo. Ko so odšli, se grofica spomni, da je pozabila vprašati,",0
je tekel nazaj in rekel grofici: »Ta stvar je konje in,0
"pa ni dobro,« si misli grofica, »pa že rajši to stvar",0
"vprašajo, kaj pri njih delajo hlapci. Grofica jim odgovori: »Grofa varujejo,",1
"vam dam takšno stvar, da hlapcem ne bo treba varovati grofa?«",1
"ta stvar je. Hitro pošlje hlapca za njimi, naj jih vpraša,",1
"iz katerega se je izvalil zmajček. Mladiček je iskal zavetje, zato",1
"Ta je prigrmela nad bežečega zmaja s tako silo, da ga",1
"je razkropila na vse strani. Ptiči zbrani v jate, so nekaj",1
"Na robu vasi je živel Jaka, ki je imel slabotnega petelina.",1
bo!« jim je veselo odgovarjal Jaka. A čeprav je Jaka svojega,1
"odgovarjal Jaka. A čeprav je Jaka svojega petelina dobro krmil, temu",1
podoben. Nekega popoldneva sta se Jaka in petelin grela na soncu,1
"»To je zagotovo coprnica,« pomisli Jaka. »Njo bom poprosil za nasvet.«",1
"jutra, še preden ga je Jaka utegnil poprašiti in nahraniti, je",1
"Jaka, ki je imel slabotnega petelina. Kadar so ga sosedje videli,",1
"A čeprav je Jaka svojega petelina dobro krmil, temu nobena hrana",1
popoldneva sta se Jaka in petelin grela na soncu pred hišo.,1
"denar pove, kako naj hrani petelina, da bo zrasel. Da mu",1
"grbasto babo. »To je zagotovo coprnica,« pomisli Jaka. »Njo bom poprosil",0
"za nasvet.« Pokliče jo in coprnica mu za drag denar pove,",0
"Na plan je prilomastila velikanska pošast s sedmimi glavami , iz",0
"slabotnega petelina. Kadar so ga sosedje videli, so zmajevali z glavami",1
O če in mati sta imela tri,0
"niso mogli dognati. Zato reče oče sinovom, naj jih gre vsako",0
"starejšega. Mati mu speče potico, oče pa mu da bokal vina,",0
in Oče mati sta imela tri sinove. Prebivali,0
"stražit. Prvo noč pošlje starejšega. Mati mu speče potico, oče pa",0
"na vrt. Tudi temu speče mati potico, oče pa mu da",0
"zaspal. Ko se znoči, gre starejši sin na vrt, sede pod jablano,",0
izginilo.« Drugi večer pošlje oče srednjega sina na vrt. Tudi temu speče,0
"laže bedel ponoči. Ko pride srednji sin na vrt, sede, poje in",0
"se jezi oče. — In mlajši sin pravi: »Oče, nocoj pojdem jaz",1
"oče. Ko se znoči, vzame mlajši sin nekoliko črnega kruha in vode",1
"ptič, krokar, naravnost na jablano. Mladenič pomeri in ustreli. Z drevesa",1
"tatom. Okoli polnoči prileti črn ptič, krokar, naravnost na jablano. Mladenič",0
Z drevesa padeta jabolko in ptič. Ta pa se takoj zopet,0
"krast. Opolnoči je priletel črn ptič in utrgal jabolko; ustrelil sem,",0
"»Ce boš molčal,« mu reče hišna, »ti ga pokažem. Bolan je",0
"postelji ves krvav.« Nato ga hišna odvede v sobo, kjer je",0
"Nekega dne pa pride njegov sosed, ki je imel tam blizu",0
"živela sta Nekoč mož in žena, ki se nista",0
"ki se nista kdovekaj razumela. Mož je ženi očital, da je",0
"- Pa bova, je rekel mož. In res! En dan je",0
"Nekoč sta živela mož in žena, ki se nista kdovekaj razumela.",1
"nista kdovekaj razumela. Mož je ženi očital, da je zanič, pa",1
"je zanič, pa je rakla žena: - No, pa dajva, zamenjajva!",1
je prišlo še nekaj hujšega. Kravo je imel ta človek privezano,0
privezal okoli pasu. Naenkrat je krava zbezljala in vlekla moža v,0
"je delo pustil in šel prašičem skidat, kmalu se je spomnil,",0
"je šel pit, je pozabil prašiče zapreti. Prašiči so že prišli",0
"pit, je pozabil prašiče zapreti. Prašiči so že prišli v kuhinjo",0
"je Bila mati, ki je imela dva sinova",1
"nekega dne orat, sta rekla materi, naj jima na polje pošlje",1
"prišla domov in sta vprašala mater, zakaj jima ni poslala kosila.",1
"mati, ki je imela dva sinova in hčer. Ko sta šla",0
"Odgovorila je, da je svojima bratoma prinesla jesti. Potem reče vrag:",0
"moraš pri meni, saj tvoja brata orjeta.« Zvečer sta brata prišla",0
je imela dva sinova in hčer. Ko sta šla nekega dne,0
"kosilo, prinese pa naj ga sestra. Sestra jima odgovori: »Ne poznam",0
prinese pa naj ga sestra. Sestra jima odgovori: »Ne poznam poti.«,0
"dve, ker je eno zoral vrag, in je prišla prav k",0
"»Kaj hočeš?« jo je vprašal vrag. Odgovorila je, da je svojima",0
"bratoma prinesla jesti. Potem reče vrag: »Ostati moraš pri meni, saj",0
dal in rodil se je Palček. Ta je že takoj prvi,1
"če moreš. Šla bom ponje.« Palček je vzdignil hišo, mati pa",1
"bratov?« Mati mu odgovori: »Nisi, sinko, nič jih nisi imel.« Potem",1
"na paši prepiral z drugimi pastirji, so mu pastirji rekli, naj",0
"se je spet prepiral s pastirji, so mu spet rekli, da",0
"planini je pasel krave mlad pastir, ki je bil reven, a",1
"čredi. Zdaj ni več marala pastirja, želela si je samo to,",1
"udaril z gorjačo. Ko je pastir zagledal neznano kravo, ki je",1
vanj zagledala najmlajša in najlepša vila z Menine planine. Vilinskemu kralju,1
"ni bilo všeč, zato je hčerko začaral v kravo in zakričal:",1
"so ljudje!« Tako se je vila, spremenjena v kravo, morala pridružiti",1
"vila z Menine planine. Vilinskemu kralju pa to ni bilo všeč,",0
"Belki, da jo bo vilinski kralj ponovno spremenil v vilo šele",0
"ti zatekla v mojo čredo, Belka?« Belka ji je dal ime,",0
"zatekla v mojo čredo, Belka?« Belka ji je dal ime, ker",0
je bila bela kakor sneg. Krava je žalostno zamukala. Ko pa,0
"Na Menini planini je pasel krave mlad pastir, ki je bil",1
Ponoči pa so se tri krave v staji otelile ... Sedmi,1
sunila z rogmi v vamp. Krave so se splašile; nastal je,1
"je nekega dne zagledal ogromnega medveda, ki je hlačal proti kravji",0
"pa je brž zaprl leso, medvedu pa se je posmehoval: »No,",0
"posmehoval: »No, le pridi noter, kosmatinec, če moreš in znaš, pa",0
je napadel kravjo čredo gladni volk. Že je skočil na najlepšo,0
"napadeni kravi in treščila požrešnega sivca po butici, da se je",0
"Pastir se je smejal, odri volka in si iz volčje kože",0
"so v kravjo stajo vdrli roparji, da bi ukradli najlepšo kravo",0
"gorjača švistnila po zraku ter roparje tako namlatila, da se jim",0
Svoje dni je pasel majhen deček v Istri blizu morja nekoliko,1
"je pripekalo na zemljo. Kar deček zagleda tri lepe deklice, ki",1
"vsaj na videz sladko spale. Deček niti malo ni pomislil, da",1
"v Istri blizu morja nekoliko krav, ki jim je bilo pridruženih",0
"on pa je imel živa goveda in ovce, ki so mu",0
"je zagledal veliko trumo ovac, krav in koz, ki so šle",0
je bilo pridruženih tudi nekaj ovac in koz. Bilo je popoldne,0
"je imel živa goveda in ovce, ki so mu bile nad",0
"Pa je zagledal veliko trumo ovac, krav in koz, ki so",0
pridruženih tudi nekaj ovac in koz. Bilo je popoldne in pekoče,0
"veliko trumo ovac, krav in koz, ki so šle iz morja",0
"na mehki trati. Bile so vile. Neizrečeno so bile lepe, pa",1
"pomislil, da bi utegnile biti vile. Mislil je, da so navadne",1
"Mislil je, da so navadne deklice, ki so se po soncu",1
"dovolj, ker je tudi revne sosede obdaril z blagom, ki so",1
"revna je Živela mati, ki je imela sina edinca.",1
Pastirček je stopil do svoje matere. Povedal ji je dogodek in,1
"revna mati, ki je imela sina edinca. Bil je krepak in",1
"nje, ker je njeno odnesel pastirček. Tista je hitro krenila za",1
"obleko nazaj! Vrni mi jo!« Pastirček se je za trenutek ustavil,",1
srebrni vodici kopajo tri lepe deklice. Skril se je za grm,1
"ter jo ucvrl proti domu. Deklice so to precej opazile, zavreščale",1
"s teboj, a sem čarovnikova hči in se ne smem poročiti",1
"dam,« je odvrnil fant. Lepa deklica je le prosila in prosila,",1
samo smehljal. Blizu vasi je deklica še zadnjič prosila: »Daj mi,1
v kateri je prebival star mož. Stopil je do njega in,1
je hišica z mojo nevestico?« Starec je odkimal: »Nikoli še nisem,1
o tem.« In se je starec obrnil k pastirčku in dejal:,1
"Počakaj, morda vedo kaj moje živali.« Stopil je iz hiše in",1
iz hiše in sklical vse živali. Povprašal jih je po Stekleni,1
"Počakaj, morda vedo kaj moji ptički.« Stopil je iz koče in",1
iz koče in sklical vse ptičke. Povprašal jih je po Stekleni,1
"dejal: »Stopi do mojega starejšega brata, morda on kaj ve. Toda",1
"dokler ni zapazil koče starčevega brata. Precej, ko jo je zapazil,",1
brata!« Zaslišal ga je drugi starec in mu odvrnil: »Če prinašaš,1
Deveti deželi. Takoj je odgovoril Krivec: »Prav dobro vem za Stekleno,1
"z menoj pojdi,« je rekel Krivec. Fant ga je ubogal in",1
